"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"왜관읍 아곡리 204-1",1,경상북도 칠곡군 왜관읍 아곡8길 10,경상북도 칠곡군 왜관읍 아곡리 204-1,36.018128,128.432206,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 207-2",1,,경상북도 칠곡군 왜관읍 아곡리 207-2,36.017416,128.432058,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 241-3",1,,경상북도 칠곡군 왜관읍 아곡리 241-3,36.017402,128.430971,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 303-3",1,,경상북도 칠곡군 왜관읍 아곡리 303-3,36.019623,128.427477,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 305-1",1,,경상북도 칠곡군 왜관읍 아곡리 305-1,36.019839,128.427667,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 314-4",1,,경상북도 칠곡군 왜관읍 아곡리 314-4,36.017778,128.426713,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 317-8",1,,경상북도 칠곡군 왜관읍 아곡리 317-8,36.017395,128.427975,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 318-2",1,,경상북도 칠곡군 왜관읍 아곡리 318-2,36.018552,128.427072,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 318-4",1,,경상북도 칠곡군 왜관읍 아곡리 318-4,36.018840,128.427240,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 319-12",1,,경상북도 칠곡군 왜관읍 아곡리 319-12,36.018512,128.428192,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 319-12",1,,경상북도 칠곡군 왜관읍 아곡리 319-12,36.018512,128.428192,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 319-12",1,,경상북도 칠곡군 왜관읍 아곡리 319-12,36.018512,128.428192,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 319-22",1,경상북도 칠곡군 왜관읍 아곡4길 21,경상북도 칠곡군 왜관읍 아곡리 319-22,36.017754,128.428454,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"아곡리 354-9",1,,경상북도 칠곡군 왜관읍 아곡리 354-9,36.015296,128.425257,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 359-2",1,,경상북도 칠곡군 왜관읍 아곡리 359-2,36.013845,128.425227,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 412-1",1,,경상북도 칠곡군 왜관읍 아곡리 412-1,36.012015,128.425228,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 412-1",1,,경상북도 칠곡군 왜관읍 아곡리 412-1,36.012015,128.425228,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 443-1",1,,경상북도 칠곡군 왜관읍 아곡리 443-1,36.010305,128.419351,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 461",1,경상북도 칠곡군 왜관읍 아곡1길 11-1,경상북도 칠곡군 왜관읍 아곡리 461,36.009798,128.420058,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 472-2",1,,경상북도 칠곡군 왜관읍 아곡리 472-2,36.009118,128.421108,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 494-4",1,,경상북도 칠곡군 왜관읍 아곡리 494-4,36.009673,128.422254,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 505",1,경상북도 칠곡군 왜관읍 아곡1길 20,경상북도 칠곡군 왜관읍 아곡리 505,36.009812,128.421234,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 510",1,경상북도 칠곡군 왜관읍 아곡1길 12,경상북도 칠곡군 왜관읍 아곡리 510,36.009688,128.420690,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 517",1,경상북도 칠곡군 왜관읍 아곡1길 21,경상북도 칠곡군 왜관읍 아곡리 517,36.010036,128.421446,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 519-4",1,,경상북도 칠곡군 왜관읍 아곡리 519-4,36.010389,128.421148,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 536-6",1,,경상북도 칠곡군 왜관읍 아곡리 536-6,36.010425,128.423678,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 536-8",1,,경상북도 칠곡군 왜관읍 아곡리 536-8,36.010138,128.423299,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 541-3",1,,경상북도 칠곡군 왜관읍 아곡리 541-3,36.010890,128.424656,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 583-3",1,,경상북도 칠곡군 왜관읍 아곡리 583-3,36.010563,128.425420,,건축물,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 604-7",1,,경상북도 칠곡군 왜관읍 아곡리 604-7,36.007993,128.425717,,건축물,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 631",1,경상북도 칠곡군 왜관읍 아곡5길 176,경상북도 칠곡군 왜관읍 아곡리 631,36.006487,128.428548,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 656-1",1,,경상북도 칠곡군 왜관읍 아곡리 656-1,36.006907,128.424457,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 656-4",1,,경상북도 칠곡군 왜관읍 아곡리 656-4,36.006927,128.423969,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 691-3",1,,경상북도 칠곡군 왜관읍 아곡리 691-3,36.001049,128.426966,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 729-3",1,,경상북도 칠곡군 왜관읍 아곡리 729-3,35.999328,128.429408,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 735-15",1,,경상북도 칠곡군 왜관읍 아곡리 735-15,36.000223,128.428503,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 735-15",1,,경상북도 칠곡군 왜관읍 아곡리 735-15,36.000223,128.428503,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 735-15",1,,경상북도 칠곡군 왜관읍 아곡리 735-15,36.000223,128.428503,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 760-1",1,,경상북도 칠곡군 왜관읍 아곡리 760-1,36.016646,128.433174,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 760-1",1,,경상북도 칠곡군 왜관읍 아곡리 760-1,36.016646,128.433174,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 760-6",1,,경상북도 칠곡군 왜관읍 아곡리 760-6,36.019295,128.425900,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 761",1,,경상북도 칠곡군 왜관읍 아곡리 761,36.017949,128.434424,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 762",1,,경상북도 칠곡군 왜관읍 아곡리 762,36.006539,128.434195,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 762",1,,경상북도 칠곡군 왜관읍 아곡리 762,36.006539,128.434195,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 762",1,,경상북도 칠곡군 왜관읍 아곡리 762,36.006539,128.434195,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 766-4",1,,경상북도 칠곡군 왜관읍 아곡리 766-4,36.017237,128.429350,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 774",1,,경상북도 칠곡군 왜관읍 아곡리 774,36.003230,128.432003,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 774",1,,경상북도 칠곡군 왜관읍 아곡리 774,36.003230,128.432003,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 774",1,,경상북도 칠곡군 왜관읍 아곡리 774,36.003230,128.432003,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 774-3",1,,경상북도 칠곡군 왜관읍 아곡리 774-3,36.000216,128.430511,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 774-3",1,,경상북도 칠곡군 왜관읍 아곡리 774-3,36.000216,128.430511,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 774-3",1,,경상북도 칠곡군 왜관읍 아곡리 774-3,36.000216,128.430511,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"경북 칠곡군 왜관읍 아곡리 774-3",1,,경상북도 칠곡군 왜관읍 아곡리 774-3,36.000216,128.430511,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 780-1",1,,경상북도 칠곡군 왜관읍 아곡리 780-1,36.015095,128.425955,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 781-4",1,,경상북도 칠곡군 왜관읍 아곡리 781-4,36.010834,128.422803,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 781-4",1,,경상북도 칠곡군 왜관읍 아곡리 781-4,36.010834,128.422803,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 산108",1,,경상북도 칠곡군 왜관읍 아곡리 산108,36.007543,128.420434,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 아곡리 산18",1,,경상북도 칠곡군 왜관읍 아곡리 산18,36.006055,128.428435,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 0-9957",1,,경상북도 칠곡군 왜관읍 왜관리 0-9957,35.986518,128.401580,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 0-9988",1,,경상북도 칠곡군 왜관읍 왜관리 0-9988,35.986518,128.401580,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 0-9996",1,,경상북도 칠곡군 왜관읍 왜관리 0-9996,35.986518,128.401580,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1000-2",1,,경상북도 칠곡군 왜관읍 왜관리 1000-2,35.976431,128.404401,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 100-1",1,,경상북도 칠곡군 왜관읍 왜관리 100-1,35.990222,128.404349,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 100-3",1,경상북도 칠곡군 왜관읍 회동1길 28,경상북도 칠곡군 왜관읍 왜관리 100-3,35.990168,128.404294,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1009-1",1,경상북도 칠곡군 왜관읍 달오2길 51-6,경상북도 칠곡군 왜관읍 왜관리 1009-1,35.976820,128.404225,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1009-11",1,,경상북도 칠곡군 왜관읍 왜관리 1009-11,35.976812,128.403760,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1015",1,경상북도 칠곡군 왜관읍 달오1길 39-6,경상북도 칠곡군 왜관읍 왜관리 1015,35.976698,128.402828,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1050",1,경상북도 칠곡군 왜관읍 달오1길 71,경상북도 칠곡군 왜관읍 왜관리 1050,35.975876,128.406028,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1051-2",1,,경상북도 칠곡군 왜관읍 왜관리 1051-2,35.975686,128.406304,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 109-2",1,,경상북도 칠곡군 왜관읍 왜관리 109-2,35.990862,128.404231,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1096-2",1,,경상북도 칠곡군 왜관읍 왜관리 1096-2,35.976115,128.401960,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1117-3",1,,경상북도 칠곡군 왜관읍 왜관리 1117-3,35.975933,128.399930,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1120-3",1,,경상북도 칠곡군 왜관읍 왜관리 1120-3,35.976331,128.399288,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1145",1,경상북도 칠곡군 왜관읍 달오1길 27-1,경상북도 칠곡군 왜관읍 왜관리 1145,35.976252,128.401561,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 115-7",1,,경상북도 칠곡군 왜관읍 왜관리 115-7,35.990611,128.403919,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1162-4",1,경상북도 칠곡군 왜관읍 달오2길 71,경상북도 칠곡군 왜관읍 왜관리 1162-4,35.976721,128.401464,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1171-5",1,,경상북도 칠곡군 왜관읍 왜관리 1171-5,35.977858,128.400826,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 117-6",1,,경상북도 칠곡군 왜관읍 왜관리 117-6,35.989412,128.404001,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1206-2",1,,경상북도 칠곡군 왜관읍 왜관리 1206-2,35.976087,128.396837,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1220-1",1,경상북도 칠곡군 왜관읍 구상길 96-14,경상북도 칠곡군 왜관읍 왜관리 1220-1,35.975136,128.398329,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1222-3",1,경상북도 칠곡군 왜관읍 구상길 90,경상북도 칠곡군 왜관읍 왜관리 1222-3,35.975535,128.397455,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1222-5",1,,경상북도 칠곡군 왜관읍 왜관리 1222-5,35.975357,128.396944,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1222-5",1,,경상북도 칠곡군 왜관읍 왜관리 1222-5,35.975357,128.396944,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1227-4",1,,경상북도 칠곡군 왜관읍 왜관리 1227-4,35.974700,128.396586,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 125",1,,경상북도 칠곡군 왜관읍 왜관리 125,35.990118,128.403085,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1254-4",1,,경상북도 칠곡군 왜관읍 왜관리 1254-4,35.976954,128.396342,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1269-10",1,경상북도 칠곡군 왜관읍 구상길 127,경상북도 칠곡군 왜관읍 왜관리 1269-10,35.978175,128.395217,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1279-2",1,,경상북도 칠곡군 왜관읍 왜관리 1279-2,35.980222,128.394750,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1279-2",1,,경상북도 칠곡군 왜관읍 왜관리 1279-2,35.980222,128.394750,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1279-2",1,,경상북도 칠곡군 왜관읍 왜관리 1279-2,35.980222,128.394750,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1279-2",1,,경상북도 칠곡군 왜관읍 왜관리 1279-2,35.980222,128.394750,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1279-25",1,,경상북도 칠곡군 왜관읍 왜관리 1279-25,35.979969,128.394927,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1279-45",1,경상북도 칠곡군 왜관읍 구상길 141,경상북도 칠곡군 왜관읍 왜관리 1279-45,35.979446,128.394946,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1282",1,,경상북도 칠곡군 왜관읍 왜관리 1282,35.973056,128.394881,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1292-1",1,경상북도 칠곡군 왜관읍 구상길 73,경상북도 칠곡군 왜관읍 왜관리 1292-1,35.974117,128.395784,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1292-1",1,경상북도 칠곡군 왜관읍 구상길 73,경상북도 칠곡군 왜관읍 왜관리 1292-1,35.974117,128.395784,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1293-1",1,,경상북도 칠곡군 왜관읍 왜관리 1293-1,35.973972,128.396083,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1295",1,,경상북도 칠곡군 왜관읍 왜관리 1295,35.971792,128.395507,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 131-18",1,,경상북도 칠곡군 왜관읍 왜관리 131-18,35.990254,128.402786,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 133-15",1,경상북도 칠곡군 왜관읍 회동1길 49-35,경상북도 칠곡군 왜관읍 왜관리 133-15,35.989713,128.402783,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 133-17",1,,경상북도 칠곡군 왜관읍 왜관리 133-17,35.989839,128.402895,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1341-1",1,,경상북도 칠곡군 왜관읍 왜관리 1341-1,35.967824,128.396296,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 134-12",1,,경상북도 칠곡군 왜관읍 왜관리 134-12,35.988903,128.405230,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1342-2",1,경상북도 칠곡군 왜관읍 닥실길 1,경상북도 칠곡군 왜관읍 왜관리 1342-2,35.968175,128.396420,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1349-7",1,,경상북도 칠곡군 왜관읍 왜관리 1349-7,35.988717,128.417229,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1350-43",1,,경상북도 칠곡군 왜관읍 왜관리 1350-43,35.999231,128.397275,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1350-74",1,,경상북도 칠곡군 왜관읍 왜관리 1350-74,35.997940,128.397945,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1353",1,,경상북도 칠곡군 왜관읍 왜관리 1353,35.987010,128.410566,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1356-26",1,,경상북도 칠곡군 왜관읍 왜관리 1356-26,35.990085,128.399325,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1356-39",1,,경상북도 칠곡군 왜관읍 왜관리 1356-39,35.989925,128.398825,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1360-1",1,,경상북도 칠곡군 왜관읍 왜관리 1360-1,35.986240,128.409064,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1361-2",1,,경상북도 칠곡군 왜관읍 왜관리 1361-2,35.988325,128.410805,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1362-8",1,,경상북도 칠곡군 왜관읍 왜관리 1362-8,35.985720,128.408175,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1362-8",1,,경상북도 칠곡군 왜관읍 왜관리 1362-8,35.985720,128.408175,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1362-8",1,,경상북도 칠곡군 왜관읍 왜관리 1362-8,35.985720,128.408175,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1362-8",1,,경상북도 칠곡군 왜관읍 왜관리 1362-8,35.985720,128.408175,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1364",1,,경상북도 칠곡군 왜관읍 왜관리 1364,35.986253,128.407756,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1367-7",1,,경상북도 칠곡군 왜관읍 왜관리 1367-7,35.986593,128.405961,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 138-6",1,,경상북도 칠곡군 왜관읍 왜관리 138-6,35.990374,128.402021,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1387",1,,경상북도 칠곡군 왜관읍 왜관리 1387,35.990043,128.403761,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 138-7",1,,경상북도 칠곡군 왜관읍 왜관리 138-7,35.990661,128.402267,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1388",1,,경상북도 칠곡군 왜관읍 왜관리 1388,35.989940,128.402451,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1388",1,,경상북도 칠곡군 왜관읍 왜관리 1388,35.989940,128.402451,,,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1393-12",1,,경상북도 칠곡군 왜관읍 왜관리 1393-12,35.977333,128.401622,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 139-4",1,경상북도 칠곡군 왜관읍 회동1길 38,경상북도 칠곡군 왜관읍 왜관리 139-4,35.990495,128.403419,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 139-5",1,경상북도 칠곡군 왜관읍 회동5길 9,경상북도 칠곡군 왜관읍 왜관리 139-5,35.990877,128.402523,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1395-15",1,,경상북도 칠곡군 왜관읍 왜관리 1395-15,35.984501,128.403466,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1395-15",1,,경상북도 칠곡군 왜관읍 왜관리 1395-15,35.984501,128.403466,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1395-2",1,,경상북도 칠곡군 왜관읍 왜관리 1395-2,35.986690,128.401126,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 139-9",1,,경상북도 칠곡군 왜관읍 왜관리 139-9,35.990695,128.402977,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1399-13",1,,경상북도 칠곡군 왜관읍 왜관리 1399-13,35.976249,128.402326,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1399-13",1,,경상북도 칠곡군 왜관읍 왜관리 1399-13,35.976249,128.402326,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1399-13",1,,경상북도 칠곡군 왜관읍 왜관리 1399-13,35.976249,128.402326,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1404-2",1,,경상북도 칠곡군 왜관읍 왜관리 1404-2,35.997620,128.399374,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1405",1,,경상북도 칠곡군 왜관읍 왜관리 1405,35.998312,128.397292,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1405",1,,경상북도 칠곡군 왜관읍 왜관리 1405,35.998312,128.397292,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
"왜관읍 왜관리 1406-1",1,,경상북도 칠곡군 왜관읍 왜관리 1406-1,35.993769,128.397502,,한전주,054-979-5262,경상북도 칠곡군청,2020-07-01
