"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"완도읍 1035",1,,전라남도 완도군 완도읍 중도리 1200-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1036",1,,전라남도 완도군 완도읍 중도리 1131,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1037",1,,전라남도 완도군 완도읍 중도리 705-6,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1038",1,,전라남도 완도군 완도읍 중도리 1501,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1039",1,전라남도 완도군 완도읍 사정길 54,,34.3056891436,126.7134248567,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1040",1,전라남도 완도군 완도읍 사정길 59,,34.3065056523,126.7130937905,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1041",1,,전라남도 완도군 완도읍 중도리 1039-6,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1042",1,,전라남도 완도군 완도읍 중도리 1045-8,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1043",1,,전라남도 완도군 완도읍 중도리 1043-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1044",1,,전라남도 완도군 완도읍 중도리 1030-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1045",1,전라남도 완도군 완도읍 구계등길 15-33,,34.2999577196,126.7125875927,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1046",1,전라남도 완도군 완도읍 구계등길 31,,34.2991217150,126.7115650236,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1047",1,전라남도 완도군 완도읍 구계등길 15-53,,34.2986337866,126.7111629359,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1048",1,전라남도 완도군 완도읍 구계등길 15-53,,34.2986337866,126.7111629359,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1049",1,,전라남도 완도군 완도읍 중도리 987-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1050",1,전라남도 완도군 완도읍 구계등길 15-33,,34.2999577196,126.7125875927,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1051",1,,전라남도 완도군 완도읍 중도리 1003-6,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1052",1,,전라남도 완도군 완도읍 중도리 1064-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1053",1,전라남도 완도군 완도읍 정도1길 42,,34.3013168692,126.7040613555,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1054",1,,전라남도 완도군 완도읍 정도리 26-19,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1055",1,,전라남도 완도군 완도읍 정도리 354-46,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1056",1,,전라남도 완도군 완도읍 정도리 354-40,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1057",1,전라남도 완도군 완도읍 정도길 9,,34.3039883772,126.7039349892,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1058",1,전라남도 완도군 완도읍 정도길 9,,34.3039883772,126.7039349892,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1059",1,,전라남도 완도군 완도읍 정도리 300-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1060",1,,전라남도 완도군 완도읍 정도리 857-12,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1061",1,,전라남도 완도군 완도읍 정도리 281,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1062",1,,전라남도 완도군 완도읍 정도리 282-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1063",1,,전라남도 완도군 완도읍 정도리 185-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1064",1,,전라남도 완도군 완도읍 정도리 186-7,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1065",1,전라남도 완도군 완도읍 정도길 13,,34.3034468879,126.7036868227,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1066",1,,전라남도 완도군 완도읍 정도리 195-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1067",1,전라남도 완도군 완도읍 정도1길 42,,34.3013168692,126.7040613555,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1068",1,전라남도 완도군 완도읍 정도1길 35-4,,34.3007107318,126.7047419637,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1069",1,전라남도 완도군 완도읍 정도1길 42,,34.3013168692,126.7040613555,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1070",1,전라남도 완도군 완도읍 정도1길 42,,34.3013168692,126.7040613555,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1071",1,전라남도 완도군 완도읍 정도1길 42,,34.3013168692,126.7040613555,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1072",1,전라남도 완도군 완도읍 정도1길 27-4,,34.3013774258,126.7054733010,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1073",1,전라남도 완도군 완도읍 정도1길 24,,34.3020948516,126.7049970679,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1074",1,,전라남도 완도군 완도읍 정도리 222,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1075",1,,전라남도 완도군 완도읍 정도리 95,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1076",1,,전라남도 완도군 완도읍 정도리 151-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1077",1,,전라남도 완도군 완도읍 정도리 123-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1078",1,,전라남도 완도군 완도읍 정도리 191-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1079",1,,전라남도 완도군 완도읍 정도리 130-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1080",1,,전라남도 완도군 완도읍 정도리 857-10,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1081",1,,전라남도 완도군 완도읍 정도리 128-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1082",1,,전라남도 완도군 완도읍 정도리 856-5,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1083",1,,전라남도 완도군 완도읍 정도리 588,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1084",1,,전라남도 완도군 완도읍 정도리 605-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1085",1,,전라남도 완도군 완도읍 정도리 605-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1086",1,전라남도 완도군 완도읍 정도1길 96,,34.2979230055,126.7015872020,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1087",1,,전라남도 완도군 완도읍 정도리 832-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1088",1,,전라남도 완도군 완도읍 정도리 676,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1089",1,전라남도 완도군 완도읍 정도1길 92,,34.2979360333,126.6999453179,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1090",1,,전라남도 완도군 완도읍 정도리 607-37,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1091",1,,전라남도 완도군 완도읍 정도리 856-5,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1092",1,,전라남도 완도군 완도읍 정도리 857-10,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1093",1,전라남도 완도군 완도읍 정도길 41-32,,34.3016252514,126.7013433828,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1094",1,,전라남도 완도군 완도읍 정도리 460-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1095",1,,전라남도 완도군 완도읍 정도리 832-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1096",1,,전라남도 완도군 완도읍 정도리 467-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1097",1,,전라남도 완도군 완도읍 정도리 466-5,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1098",1,전라남도 완도군 완도읍 정도길 67-49,,34.3011023936,126.6988767900,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1099",1,,전라남도 완도군 완도읍 정도리 419,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1100",1,전라남도 완도군 완도읍 정도길 77,,34.3024567887,126.6980742941,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1101",1,,전라남도 완도군 완도읍 정도리 478,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1102",1,,전라남도 완도군 완도읍 정도리 513-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1103",1,,전라남도 완도군 완도읍 정도리 512-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1104",1,,전라남도 완도군 완도읍 정도리 549-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1105",1,,전라남도 완도군 완도읍 정도리 832-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1106",1,,전라남도 완도군 완도읍 정도리 561-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1107",1,,전라남도 완도군 완도읍 정도리 561-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1108",1,전라남도 완도군 완도읍 정도길 54-22,,34.3044001502,126.7001445890,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1109",1,,전라남도 완도군 완도읍 정도리 354-44,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1110",1,,전라남도 완도군 완도읍 정도리 830-8,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1111",1,,전라남도 완도군 완도읍 정도리 830-8,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1112",1,,전라남도 완도군 완도읍 정도리 830-8,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1113",1,,전라남도 완도군 완도읍 정도리 830-11,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1114",1,,전라남도 완도군 완도읍 화흥리 273-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1115",1,전라남도 완도군 완도읍 화개길 18,,34.3166957255,126.7086254462,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1116",1,전라남도 완도군 완도읍 화개길 21-9,,34.3170291302,126.7082623886,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1117",1,,전라남도 완도군 완도읍 화흥리 155-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1118",1,,전라남도 완도군 완도읍 화흥리 124-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1119",1,,전라남도 완도군 완도읍 화흥리 99-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1120",1,,전라남도 완도군 완도읍 화흥리 79,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1121",1,,전라남도 완도군 완도읍 화흥리 52-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1122",1,,전라남도 완도군 완도읍 화흥리 55,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1123",1,,전라남도 완도군 완도읍 화흥리 141,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1124",1,,전라남도 완도군 완도읍 화흥리 279-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1125",1,전라남도 완도군 완도읍 청해진서로 774-55,,34.3215165996,126.7090928376,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1126",1,,전라남도 완도군 완도읍 화흥리 481-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1127",1,,전라남도 완도군 완도읍 화흥리 487,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1128",1,,전라남도 완도군 완도읍 화흥리 516,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1129",1,,전라남도 완도군 완도읍 화흥리 1012,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1130",1,,전라남도 완도군 완도읍 화흥리 1012,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1131",1,,전라남도 완도군 완도읍 화흥리 666,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1132",1,전라남도 완도군 완도읍 부흥길 23,,34.3257369687,126.7044629862,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1133",1,전라남도 완도군 완도읍 부흥길 10-4,,34.3250202552,126.7050082456,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1134",1,,전라남도 완도군 완도읍 화흥리 547-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1135",1,,전라남도 완도군 완도읍 화흥리 1019,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1136",1,전라남도 완도군 완도읍 부흥길 17-1,,34.3254375496,126.7039247637,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1137",1,전라남도 완도군 완도읍 부흥1길 32,,34.3264518911,126.7037000782,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1138",1,,전라남도 완도군 완도읍 화흥리 585-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1139",1,,전라남도 완도군 완도읍 화흥리 591-11,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1140",1,,전라남도 완도군 완도읍 화흥리 582,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1141",1,,전라남도 완도군 완도읍 화흥리 882-6,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1142",1,,전라남도 완도군 완도읍 화흥리 881-13,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1143",1,,전라남도 완도군 완도읍 화흥리 824,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1144",1,전라남도 완도군 완도읍 부흥2길 41,,34.3280254744,126.7010508038,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1145",1,,전라남도 완도군 완도읍 화흥리 802-9,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1146",1,,전라남도 완도군 완도읍 대신리 산 1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1147",1,,전라남도 완도군 완도읍 화흥리 산 9,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1148",1,전라남도 완도군 완도읍 부흥2길 68,,34.3299955173,126.7014376160,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1149",1,,전라남도 완도군 완도읍 화흥리 810,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1150",1,,전라남도 완도군 완도읍 대신리 산 2-5,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1151",1,,전라남도 완도군 완도읍 화흥리 794-34,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1152",1,,전라남도 완도군 완도읍 화흥리 794-59,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1153",1,,전라남도 완도군 완도읍 화흥리 789-92,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1154",1,,전라남도 완도군 완도읍 화흥리 789-96,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1155",1,,전라남도 완도군 완도읍 화흥리 789,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1156",1,,전라남도 완도군 완도읍 화흥리 789-113,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1157",1,전라남도 완도군 완도읍 부흥2길 42-69,,34.3309472471,126.7030108741,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1158",1,전라남도 완도군 완도읍 부흥2길 42-96,,34.3318386279,126.7036059435,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1159",1,,전라남도 완도군 완도읍 화흥리 1019-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1160",1,전라남도 완도군 완도읍 부흥2길 42-52,,34.3299885219,126.7029352534,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1161",1,,전라남도 완도군 완도읍 화흥리 774-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1162",1,전라남도 완도군 완도읍 청해진서로 791-2,,34.3232100650,126.7049625337,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1163",1,,전라남도 완도군 완도읍 화흥리 353,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1164",1,,전라남도 완도군 완도읍 화흥리 919-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1165",1,,전라남도 완도군 완도읍 화흥리 893-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1166",1,,전라남도 완도군 완도읍 화흥리 1111-1114,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1167",1,,전라남도 완도군 완도읍 화흥리 928-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1168",1,,전라남도 완도군 완도읍 화흥리 887,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1169",1,,전라남도 완도군 완도읍 화흥리 886-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1170",1,,전라남도 완도군 완도읍 화흥리 863-10,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1171",1,전라남도 완도군 완도읍 청해진서로 846-11,,34.3251504636,126.6992772679,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1172",1,,전라남도 완도군 완도읍 대신리 1094,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1173",1,,전라남도 완도군 완도읍 대신리 81-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1174",1,,전라남도 완도군 완도읍 대신리 83-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1175",1,,전라남도 완도군 완도읍 대신리 91-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1176",1,,전라남도 완도군 완도읍 대신리 1094,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1177",1,전라남도 완도군 완도읍 대구미길 25-6,,34.3230436986,126.6989068795,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1178",1,,전라남도 완도군 완도읍 대신리 149-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1179",1,전라남도 완도군 완도읍 대구미길 25-3,,34.3227215423,126.6992135680,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1180",1,전라남도 완도군 완도읍 대구미길 25-4,,34.3227027265,126.6990403304,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1181",1,전라남도 완도군 완도읍 대구미길 30,,34.3223610696,126.6986019338,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1182",1,전라남도 완도군 완도읍 대구미길 31,,34.3220342353,126.6988022652,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1183",1,,전라남도 완도군 완도읍 대신리 174-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1184",1,,전라남도 완도군 완도읍 대신리 174-7,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1185",1,전라남도 완도군 완도읍 대구미길 50,,34.3204692107,126.6987060491,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1186",1,전라남도 완도군 완도읍 대구미길 63,,34.3195578690,126.6975210992,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1187",1,,전라남도 완도군 완도읍 화흥리 942,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1188",1,,전라남도 완도군 완도읍 화흥리 959-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1189",1,,전라남도 완도군 완도읍 대신리 46-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1190",1,,전라남도 완도군 완도읍 대신리 60-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1191",1,전라남도 완도군 완도읍 청해진서로 858,,34.3252386144,126.6972956789,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1192",1,,전라남도 완도군 완도읍 대신리 14-23,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1193",1,,전라남도 완도군 완도읍 대신리 305-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1194",1,,전라남도 완도군 완도읍 대신리 299-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1195",1,,전라남도 완도군 완도읍 대신리 413-57,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1196",1,,전라남도 완도군 완도읍 대신리 413-111,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1197",1,,전라남도 완도군 완도읍 대신리 427-6,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1198",1,,전라남도 완도군 완도읍 대신리 1106,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1199",1,전라남도 완도군 완도읍 청해진서로 944-20,,34.3266930521,126.6889105888,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1200",1,전라남도 완도군 완도읍 대신2길 56-67,,34.3286213564,126.6869814485,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1201",1,,전라남도 완도군 완도읍 대신리 403-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1202",1,,전라남도 완도군 완도읍 대신리 352-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1203",1,,전라남도 완도군 완도읍 대신리 1105,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1204",1,,전라남도 완도군 완도읍 대신리 828-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1205",1,,전라남도 완도군 완도읍 대신리 1105,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1206",1,전라남도 완도군 완도읍 대신2길 60,,34.3316967132,126.6854551065,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1207",1,전라남도 완도군 완도읍 대신2길 63,,34.3314567460,126.6843364141,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1208",1,전라남도 완도군 완도읍 청해진서로 1013-3,,34.3263820565,126.6816893455,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1209",1,,전라남도 완도군 완도읍 대신리 804,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1210",1,,전라남도 완도군 완도읍 대신리 762-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1211",1,,전라남도 완도군 완도읍 대신리 763-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1212",1,전라남도 완도군 완도읍 대신2길 6-8,,34.3266955386,126.6845260367,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1213",1,전라남도 완도군 완도읍 대신2길 6-32,,34.3272439276,126.6857609786,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1214",1,,전라남도 완도군 완도읍 대신리 1110,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1215",1,,전라남도 완도군 완도읍 대신리 386-7,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1216",1,,전라남도 완도군 완도읍 대신리 367-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1217",1,,전라남도 완도군 완도읍 대신리 747-6,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1218",1,,전라남도 완도군 완도읍 대신리 744-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1219",1,,전라남도 완도군 완도읍 대신리 370-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1220",1,,전라남도 완도군 완도읍 대신리 1111-1112,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1221",1,전라남도 완도군 완도읍 대구미길 63,,34.3195578690,126.6975210992,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1222",1,,전라남도 완도군 완도읍 대신리 551-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1223",1,전라남도 완도군 완도읍 대구미길 63,,34.3195578690,126.6975210992,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1224",1,전라남도 완도군 완도읍 대신3길 42,,34.3234284266,126.6832787244,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1225",1,전라남도 완도군 완도읍 대신3길 28-1,,34.3244263314,126.6825352374,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1226",1,,전라남도 완도군 완도읍 대신리 1278,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1227",1,,전라남도 완도군 완도읍 대신리 561-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1228",1,,전라남도 완도군 완도읍 대신리 531-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1229",1,,전라남도 완도군 완도읍 대신리 510-9,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1230",1,,전라남도 완도군 완도읍 대신리 524-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1231",1,전라남도 완도군 완도읍 대신3길 23,,34.3249703345,126.6826244613,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1232",1,전라남도 완도군 완도읍 대신1길 21-10,,34.3249966324,126.6833111888,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1233",1,전라남도 완도군 완도읍 대신1길 21-18,,34.3250004808,126.6837888344,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1234",1,전라남도 완도군 완도읍 대신1길 21-30,,34.3250285225,126.6844901161,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1235",1,,전라남도 완도군 완도읍 대신리 621-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1236",1,,전라남도 완도군 완도읍 대신리 637-1,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1237",1,전라남도 완도군 완도읍 청해진서로 1013-3,,34.3263820565,126.6816893455,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1238",1,전라남도 완도군 완도읍 청해진서로 1013-3,,34.3263820565,126.6816893455,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1239",1,,전라남도 완도군 완도읍 대신리 663,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1240",1,전라남도 완도군 완도읍 청해진서로 1013-3,,34.3263820565,126.6816893455,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1241",1,전라남도 완도군 완도읍 청해진서로 1013-3,,34.3263820565,126.6816893455,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1242",1,,전라남도 완도군 완도읍 대신리 711,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1243",1,,전라남도 완도군 완도읍 대신리 789-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1244",1,,전라남도 완도군 완도읍 대신리 708,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1245",1,,전라남도 완도군 완도읍 대신리 692-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1246",1,,전라남도 완도군 완도읍 대신리 694-4,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1247",1,,전라남도 완도군 완도읍 대신리 939,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1248",1,,전라남도 완도군 완도읍 대신리 957-2,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1249",1,,전라남도 완도군 완도읍 대신리 934-3,,,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1250",1,전라남도 완도군 완도읍 대신4길 10,,34.3259897430,126.6706134631,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1251",1,전라남도 완도군 완도읍 대신4길 10,,34.3259897430,126.6706134631,,,061-550-6176,완도읍사무소,2020-09-08
"완도읍 1252",1,,전라남도 완도군 완도읍 대신리 1126,,,,,061-550-6176,완도읍사무소,2020-09-08
